OpenYear,OpenSem,G2,G3,SubjectID,BuildingName
2019,1학기,교양기초(2019~),채플,YCA1001-01-00    ,I종301
2019,1학기,교양기초(2019~),채플,YCA1005-01-00    ,I종301
2019,1학기,교양기초(2019~),채플,YCA1005-02-00    ,I종301
2019,1학기,교양기초(2019~),채플,YCA1005-03-00    ,I종301
2019,1학기,교양기초(2019~),채플,YCA1005-04-00    ,I종301
2019,1학기,교양기초(2019~),채플,YCA1005-05-00    ,I종301
2019,1학기,교양기초(2019~),채플,YCA1005-06-00    ,I종301
2019,1학기,교양기초(2019~),기독교의이해,YCA1101-12-00    ,원B101
2019,1학기,교양기초(2019~),기독교의이해,YCA1102-13-00    ,원B101
2019,1학기,교양기초(2019~),기독교의이해,YCA1103-05-00    ,원101
2019,1학기,교양기초(2019~),글쓰기,YCB1101-58-00    ,백S402
2019,1학기,교양기초(2019~),글쓰기,YCB1101-59-00    ,백S402
2019,1학기,교양기초(2019~),글쓰기,YCB1101-60-00    ,백S402
2019,1학기,교양기초(2019~),글쓰기,YCB1101-61-00    ,백S402
2019,1학기,교양기초(2019~),글쓰기,YCB1101-62-00    ,백S402
2019,1학기,교양기초(2019~),글쓰기,YCB1101-63-00    ,백S402
2019,1학기,교양기초(2019~),대학영어,YCC1001-16-00    ,백S503
2019,1학기,교양기초(2019~),대학영어,YCC1001-17-00    ,백S509
2019,1학기,교양기초(2019~),대학영어,YCC1001-18-00    ,백S509
2019,1학기,교양기초(2019~),대학영어,YCC1001-19-00    ,백S503
2019,1학기,교양기초(2019~),대학영어,YCC1001-20-00    ,백S503
2019,1학기,교양기초(2019~),대학영어,YCC1001-21-00    ,백S509
2019,1학기,교양기초(2019~),대학영어,YCC1002-03-00    ,백S503
2019,1학기,교양기초(2019~),대학영어,YCC1002-04-00    ,백S503
2019,1학기,교양기초(2019~),대학영어,YCC1101-44-00    ,백S503
2019,1학기,교양기초(2019~),대학영어,YCC1101-45-00    ,백S503
2019,1학기,교양기초(2019~),대학영어,YCC1101-46-00    ,백S509
2019,1학기,교양기초(2019~),대학영어,YCC1102-44-00    ,백S503
2019,1학기,교양기초(2019~),대학영어,YCC1102-45-00    ,백S604
2019,1학기,교양기초(2019~),대학영어,YCC1102-46-00    ,백S106
2019,1학기,교양기초(2019~),대학영어,YCC1201-14-00    ,백S106
2019,1학기,교양기초(2019~),대학영어,YCC1202-14-00    ,백S503
2019,1학기,대학교양(2019~),문학과예술,UCB1107-01-00    ,교402
2019,1학기,대학교양(2019~),문학과예술,UCB1110-01-00    ,교302
2019,1학기,대학교양(2019~),문학과예술,UCE1105-01-00    ,과111
2019,1학기,대학교양(2019~),문학과예술,UCE1105-02-00    ,위B09
2019,1학기,대학교양(2019~),문학과예술,UCE1107-01-00    ,교102
2019,1학기,대학교양(2019~),문학과예술,UCE1108-01-00    ,교101
2019,1학기,대학교양(2019~),문학과예술,UCJ1119-01-00    ,교302
2019,1학기,대학교양(2019~),문학과예술,UCJ1124-01-00    ,백S408
2019,1학기,대학교양(2019~),문학과예술,YCD1001-01-00    ,교101
2019,1학기,대학교양(2019~),문학과예술,YCD1101-01-00    ,교303
2019,1학기,대학교양(2019~),문학과예술,YCD1201-01-00    ,교403
2019,1학기,대학교양(2019~),문학과예술,YCD1601-01-00    ,음117
2019,1학기,대학교양(2019~),문학과예술,YCD1602-01-00    ,교101
2019,1학기,대학교양(2019~),문학과예술,YCD1652-01-00    ,외01
2019,1학기,대학교양(2019~),인간과역사,ANT1001-02-00    ,연404
2019,1학기,대학교양(2019~),인간과역사,UCB1101-01-00    ,교101
2019,1학기,대학교양(2019~),인간과역사,UCB1103-01-00    ,교102
2019,1학기,대학교양(2019~),인간과역사,UCB1105-01-00    ,교403
2019,1학기,대학교양(2019~),인간과역사,UCD1102-01-00    ,교101
2019,1학기,대학교양(2019~),인간과역사,UCD1102-02-00    ,교101
2019,1학기,대학교양(2019~),인간과역사,UCD1107-01-00    ,교303
2019,1학기,대학교양(2019~),인간과역사,UCE1102-01-00    ,교102
2019,1학기,대학교양(2019~),인간과역사,UCL1205-01-00    ,외02
2019,1학기,대학교양(2019~),인간과역사,YCE1101-01-00    ,교101
2019,1학기,대학교양(2019~),인간과역사,YCE1251-01-00    ,백S208
2019,1학기,대학교양(2019~),인간과역사,YCE1254-01-00    ,백S208
2019,1학기,대학교양(2019~),인간과역사,YCE1601-01-00    ,위B09
2019,1학기,대학교양(2019~),인간과역사,YCE1604-01-00    ,백S208
2019,1학기,대학교양(2019~),인간과역사,YCE1607-01-00    ,백S208
2019,1학기,대학교양(2019~),언어와표현,UCJ1131-01-00    ,백S408
2019,1학기,대학교양(2019~),언어와표현,UCK1114-01-00    ,백S204
2019,1학기,대학교양(2019~),언어와표현,UCK1143-01-00    ,백S204
2019,1학기,대학교양(2019~),언어와표현,UCK1150-01-00    ,백S106
2019,1학기,대학교양(2019~),언어와표현,UCK1156-01-00    ,백S204
2019,1학기,대학교양(2019~),언어와표현,UCK1158-01-00    ,백S206
2019,1학기,대학교양(2019~),언어와표현,UCK1159-01-00    ,백S204
2019,1학기,대학교양(2019~),언어와표현,YCF1201-01-00    ,교405
2019,1학기,대학교양(2019~),언어와표현,YCF1201-02-00    ,백S206
2019,1학기,대학교양(2019~),언어와표현,YCF1201-03-00    ,교405
2019,1학기,대학교양(2019~),언어와표현,YCF1201-04-00    ,백S106
2019,1학기,대학교양(2019~),언어와표현,YCF1201-05-00    ,백S604
2019,1학기,대학교양(2019~),언어와표현,YCF1201-06-00    ,교405
2019,1학기,대학교양(2019~),언어와표현,YCF1202-01-00    ,백S106
2019,1학기,대학교양(2019~),언어와표현,YCF1202-02-00    ,교405
2019,1학기,대학교양(2019~),언어와표현,YCF1552-01-00    ,백S604
2019,1학기,대학교양(2019~),언어와표현,YCF1601-01-00    ,교302
2019,1학기,대학교양(2019~),언어와표현,YCF1603-01-00    ,백S509
2019,1학기,대학교양(2019~),언어와표현,YCF1603-02-00    ,교302
2019,1학기,대학교양(2019~),언어와표현,YCF1604-01-00    ,백S509
2019,1학기,대학교양(2019~),언어와표현,YCF1605-01-00    ,백S504
2019,1학기,대학교양(2019~),언어와표현,YCF1607-01-00    ,백S504
2019,1학기,대학교양(2019~),언어와표현,YCF1652-01-00    ,백S509
2019,1학기,대학교양(2019~),언어와표현,YCF1652-02-00    ,백S509
2019,1학기,대학교양(2019~),언어와표현,YCF1753-01-00    ,백S108
2019,1학기,대학교양(2019~),언어와표현,YCF1403-01-00    ,백S509
2019,1학기,대학교양(2019~),언어와표현,YCF1404-01-00    ,백S204
2019,1학기,대학교양(2019~),언어와표현,YCF1405-01-00    ,백S204
2019,1학기,대학교양(2019~),언어와표현,YCF1451-01-00    ,교410
2019,1학기,대학교양(2019~),언어와표현,YCF1451-02-00    ,교410
2019,1학기,대학교양(2019~),언어와표현,YCF1452-01-00    ,백S602
2019,1학기,대학교양(2019~),언어와표현,YCF1453-01-00    ,교405
2019,1학기,대학교양(2019~),언어와표현,YCF1501-01-00    ,백S602
2019,1학기,대학교양(2019~),언어와표현,YCF1501-02-00    ,교410
2019,1학기,대학교양(2019~),언어와표현,YCF1502-01-00    ,백S602
2019,1학기,대학교양(2019~),언어와표현,YCF1502-02-00    ,백S206
2019,1학기,대학교양(2019~),언어와표현,YCF1503-01-00    ,교404
2019,1학기,대학교양(2019~),언어와표현,YCF1551-01-00    ,백S604
2019,1학기,대학교양(2019~),언어와표현,YCF1551-02-00    ,교410
2019,1학기,대학교양(2019~),언어와표현,YCF1551-03-00    ,교404
2019,1학기,대학교양(2019~),언어와표현,YCF1203-01-00    ,교404
2019,1학기,대학교양(2019~),언어와표현,YCF1301-01-00    ,백S604
2019,1학기,대학교양(2019~),언어와표현,YCF1301-02-00    ,백S602
2019,1학기,대학교양(2019~),언어와표현,YCF1301-03-00    ,교404
2019,1학기,대학교양(2019~),언어와표현,YCF1301-04-00    ,백S602
2019,1학기,대학교양(2019~),언어와표현,YCF1302-01-00    ,교404
2019,1학기,대학교양(2019~),언어와표현,YCF1302-02-00    ,교404
2019,1학기,대학교양(2019~),언어와표현,YCF1302-03-00    ,백S602
2019,1학기,대학교양(2019~),언어와표현,YCF1303-01-00    ,백S404
2019,1학기,대학교양(2019~),언어와표현,YCF1351-01-00    ,백S608
2019,1학기,대학교양(2019~),언어와표현,YCF1351-02-00    ,백S608
2019,1학기,대학교양(2019~),언어와표현,YCF1351-03-00    ,백S608
2019,1학기,대학교양(2019~),언어와표현,YCF1352-01-00    ,백S608
2019,1학기,대학교양(2019~),언어와표현,YCF1352-02-00    ,백S608
2019,1학기,대학교양(2019~),언어와표현,YCF1402-01-00    ,백S204
2019,1학기,대학교양(2019~),가치와윤리,PHI1002-01-00    ,위415
2019,1학기,대학교양(2019~),가치와윤리,UCB1104-01-00    ,외02
2019,1학기,대학교양(2019~),가치와윤리,UCI1124-01-00    ,교303
2019,1학기,대학교양(2019~),가치와윤리,YCG1002-01-01    ,백S106
2019,1학기,대학교양(2019~),가치와윤리,YCG1002-01-02    ,백S204
2019,1학기,대학교양(2019~),가치와윤리,YCG1002-01-03    ,백S206
2019,1학기,대학교양(2019~),가치와윤리,YCG1002-01-04    ,백S106
2019,1학기,대학교양(2019~),가치와윤리,YCG1002-01-05    ,백S204
2019,1학기,대학교양(2019~),가치와윤리,YCG1002-01-06    ,백S206
2019,1학기,대학교양(2019~),가치와윤리,YCG1002-01-07    ,백S106
2019,1학기,대학교양(2019~),가치와윤리,YCG1002-01-08    ,백S204
2019,1학기,대학교양(2019~),가치와윤리,YCG1002-01-09    ,백S206
2019,1학기,대학교양(2019~),가치와윤리,YCG1002-01-10    ,백S106
2019,1학기,대학교양(2019~),가치와윤리,YCG1702-01-00    ,원101
2019,1학기,대학교양(2019~),가치와윤리,YCG1802-01-00    ,위B09
2019,1학기,대학교양(2019~),가치와윤리,YCG1999-01-00    ,백S108
2019,1학기,대학교양(2019~),가치와윤리,YCG1999-02-00    ,백S504
2019,1학기,대학교양(2019~),가치와윤리,YCG1999-03-00    ,백S408
2019,1학기,대학교양(2019~),국가와사회,EDU2002-01-00    ,교609
2019,1학기,대학교양(2019~),국가와사회,SOC1002-02-00    ,빌110
2019,1학기,대학교양(2019~),국가와사회,SOC1002-03-00    ,빌110
2019,1학기,대학교양(2019~),국가와사회,UCD1101-01-00    ,교102
2019,1학기,대학교양(2019~),국가와사회,UCD1105-01-00    ,교303
2019,1학기,대학교양(2019~),국가와사회,UCI1109-01-00    ,과111
2019,1학기,대학교양(2019~),국가와사회,YCH1302-01-00    ,위B09
2019,1학기,대학교양(2019~),국가와사회,YCH1303-01-00    ,백S206
2019,1학기,대학교양(2019~),국가와사회,YCH1601-01-00    ,교101
2019,1학기,대학교양(2019~),국가와사회,YCH1602-01-00    ,외02
2019,1학기,대학교양(2019~),국가와사회,YCH1606-01-00    ,교303
2019,1학기,대학교양(2019~),지역과세계,ANT2106-01-00    ,연218
2019,1학기,대학교양(2019~),지역과세계,ECO1001-01-00    ,상본113
2019,1학기,대학교양(2019~),지역과세계,ECO1001-02-00    ,상본113
2019,1학기,대학교양(2019~),지역과세계,ECO1001-03-00    ,상본113
2019,1학기,대학교양(2019~),지역과세계,ECO1001-04-00    ,상본113
2019,1학기,대학교양(2019~),지역과세계,ECO1002-01-00    ,상본113
2019,1학기,대학교양(2019~),지역과세계,UCD1103-01-00    ,상본B130
2019,1학기,대학교양(2019~),지역과세계,UCD1106-01-00    ,과111
2019,1학기,대학교양(2019~),지역과세계,UCF1101-01-00    ,위B09
2019,1학기,대학교양(2019~),지역과세계,UCG1130-01-00    ,외01
2019,1학기,대학교양(2019~),지역과세계,YCI1001-01-00    ,교102
2019,1학기,대학교양(2019~),지역과세계,YCI1002-01-00    ,교102
2019,1학기,대학교양(2019~),지역과세계,YCI1701-01-00    ,외01
2019,1학기,대학교양(2019~),지역과세계,YCI1702-01-00    ,교101
2019,1학기,대학교양(2019~),지역과세계,YCI1703-01-00    ,교101
2019,1학기,대학교양(2019~),지역과세계,YCI1704-01-00    ,교102
2019,1학기,대학교양(2019~),지역과세계,YCI1706-01-00    ,교102
2019,1학기,대학교양(2019~),지역과세계,YCI1851-01-00    ,삼B111
2019,1학기,대학교양(2019~),지역과세계,YCI1853-01-00    ,백양관강당
2019,1학기,대학교양(2019~),논리와수리,BIZ1101-01-00    ,경영102
2019,1학기,대학교양(2019~),논리와수리,BIZ1101-02-00    ,경영101
2019,1학기,대학교양(2019~),논리와수리,BIZ1101-03-00    ,경영B202
2019,1학기,대학교양(2019~),논리와수리,BIZ1101-05-00    ,경영B103
2019,1학기,대학교양(2019~),논리와수리,BIZ1101-05-00    ,용재홀
2019,1학기,대학교양(2019~),논리와수리,MAT1001-01-01    ,과B103
2019,1학기,대학교양(2019~),논리와수리,MAT1001-01-02    ,과B103
2019,1학기,대학교양(2019~),논리와수리,MAT1001-01-02    ,과B126
2019,1학기,대학교양(2019~),논리와수리,MAT1002-01-01    ,과B132
2019,1학기,대학교양(2019~),논리와수리,MAT1002-01-02    ,과B132
2019,1학기,대학교양(2019~),논리와수리,MAT1002-01-02    ,과B131
2019,1학기,대학교양(2019~),논리와수리,MAT1011-01-01    ,공A528
2019,1학기,대학교양(2019~),논리와수리,MAT1011-01-02    ,공A528
2019,1학기,대학교양(2019~),논리와수리,MAT1011-01-02    ,공A542
2019,1학기,대학교양(2019~),논리와수리,MAT1012-01-01    ,공A528
2019,1학기,대학교양(2019~),논리와수리,MAT1012-01-02    ,공A528
2019,1학기,대학교양(2019~),논리와수리,MAT1012-01-02    ,공A542
2019,1학기,대학교양(2019~),논리와수리,STA1001-01-01    ,상본B110
2019,1학기,대학교양(2019~),논리와수리,UCH1123-01-00    ,백S108
2019,1학기,대학교양(2019~),논리와수리,YCJ1001-01-00    ,과111
2019,1학기,대학교양(2019~),논리와수리,YCJ1005-01-00    ,과B132
2019,1학기,대학교양(2019~),논리와수리,YCJ1402-01-00    ,백S208
2019,1학기,대학교양(2019~),논리와수리,STA1001-01-02    ,상본B110
2019,1학기,대학교양(2019~),논리와수리,STA1001-01-02    ,상본B103
2019,1학기,대학교양(2019~),논리와수리,STA1001-02-01    ,상본B110
2019,1학기,대학교양(2019~),논리와수리,STA1001-02-02    ,상본B110
2019,1학기,대학교양(2019~),논리와수리,STA1001-02-02    ,상본B103
2019,1학기,대학교양(2019~),논리와수리,STA1001-03-01    ,상본B110
2019,1학기,대학교양(2019~),논리와수리,STA1001-03-02    ,상본B110
2019,1학기,대학교양(2019~),논리와수리,STA1001-03-02    ,상본B103
2019,1학기,대학교양(2019~),논리와수리,STA1001-04-01    ,상본B110
2019,1학기,대학교양(2019~),논리와수리,STA1001-04-02    ,상본B110
2019,1학기,대학교양(2019~),논리와수리,STA1001-04-02    ,상본B103
2019,1학기,대학교양(2019~),논리와수리,STA1001-05-01    ,상본B110
2019,1학기,대학교양(2019~),논리와수리,STA1001-05-02    ,상본B110
2019,1학기,대학교양(2019~),논리와수리,STA1001-05-02    ,상본B103
2019,1학기,대학교양(2019~),논리와수리,STA1001-06-01    ,상본B110
2019,1학기,대학교양(2019~),논리와수리,STA1001-06-02    ,상본B110
2019,1학기,대학교양(2019~),논리와수리,STA1001-06-02    ,상본B103
2019,1학기,대학교양(2019~),논리와수리,STA2105-01-00    ,상본B112
2019,1학기,대학교양(2019~),논리와수리,STA2105-02-00    ,상본B112
2019,1학기,대학교양(2019~),논리와수리,STA2105-03-00    ,상본B103
2019,1학기,대학교양(2019~),논리와수리,UCG1137-01-00    ,교302
2019,1학기,대학교양(2019~),자연과우주,CHE1001-01-00    ,과B131
2019,1학기,대학교양(2019~),자연과우주,CHE1001-01-00    ,과422
2019,1학기,대학교양(2019~),자연과우주,CHE1011-01-00    ,공A690
2019,1학기,대학교양(2019~),자연과우주,CHE1011-01-00    ,과422
2019,1학기,대학교양(2019~),자연과우주,PHY1001-01-00    ,과B101
2019,1학기,대학교양(2019~),자연과우주,PHY1001-01-00    ,과119
2019,1학기,대학교양(2019~),자연과우주,PHY1001-02-00    ,과B104
2019,1학기,대학교양(2019~),자연과우주,PHY1001-02-00    ,과120
2019,1학기,대학교양(2019~),자연과우주,PHY1011-01-00    ,공A685
2019,1학기,대학교양(2019~),자연과우주,PHY1011-01-00    ,과120
2019,1학기,대학교양(2019~),자연과우주,PHY1011-02-00    ,과B101
2019,1학기,대학교양(2019~),자연과우주,PHY1011-02-00    ,과119
2019,1학기,대학교양(2019~),자연과우주,UCC1102-01-00    ,과B132
2019,1학기,대학교양(2019~),자연과우주,UCC1105-01-00    ,과B132
2019,1학기,대학교양(2019~),자연과우주,UCC1106-01-00    ,위B09
2019,1학기,대학교양(2019~),자연과우주,UCC1106-02-00    ,외01
2019,1학기,대학교양(2019~),자연과우주,UCC1107-01-00    ,과B132
2019,1학기,대학교양(2019~),생명과환경,BIO1001-01-00    ,백S206
2019,1학기,대학교양(2019~),생명과환경,BIO1001-01-00    ,과SB202
2019,1학기,대학교양(2019~),생명과환경,BIO1001-02-00    ,백S204
2019,1학기,대학교양(2019~),생명과환경,BIO1001-02-00    ,과SB203
2019,1학기,대학교양(2019~),생명과환경,BIO1008-01-00    ,백S206
2019,1학기,대학교양(2019~),생명과환경,BIO1008-01-00    ,과SB215
2019,1학기,대학교양(2019~),생명과환경,BIO1011-01-00    ,공A690
2019,1학기,대학교양(2019~),생명과환경,BIO1011-01-00    ,과SB203
2019,1학기,대학교양(2019~),생명과환경,STS3105-01-00    ,백S108
2019,1학기,대학교양(2019~),생명과환경,UCC1104-01-00    ,백S504
2019,1학기,대학교양(2019~),생명과환경,UCC1113-01-00    ,백S108
2019,1학기,대학교양(2019~),생명과환경,UCH1103-01-00    ,백S108
2019,1학기,대학교양(2019~),생명과환경,UCH1104-01-00    ,백S208
2019,1학기,대학교양(2019~),생명과환경,UCH1109-01-00    ,과B132
2019,1학기,대학교양(2019~),생명과환경,UCL1201-01-00    ,삼B111
2019,1학기,대학교양(2019~),생명과환경,UCL1202-01-00    ,과111
2019,1학기,대학교양(2019~),생명과환경,YCL1203-01-00    ,외02
2019,1학기,대학교양(2019~),생명과환경,YCL1601-01-01    ,외02
2019,1학기,대학교양(2019~),생명과환경,YCL1601-01-02    ,외02
2019,1학기,대학교양(2019~),생명과환경,YCL1999-01-00    ,백S408
2019,1학기,대학교양(2019~),정보와기술,YCS1001-01-00    ,백S206
2019,1학기,대학교양(2019~),정보와기술,YCS1001-01-00    ,교604
2019,1학기,대학교양(2019~),정보와기술,YCS1001-02-00    ,백S206
2019,1학기,대학교양(2019~),정보와기술,YCS1001-02-00    ,교604
2019,1학기,대학교양(2019~),정보와기술,YCS1002-01-00    ,백S404
2019,1학기,대학교양(2019~),정보와기술,YCS1002-01-00    ,교604
2019,1학기,대학교양(2019~),정보와기술,YCS1002-02-00    ,백S404
2019,1학기,대학교양(2019~),정보와기술,YCS1002-02-00    ,교604
2019,1학기,대학교양(2019~),정보와기술,YCS1002-03-00    ,백S106
2019,1학기,대학교양(2019~),정보와기술,YCS1002-03-00    ,교604
2019,1학기,대학교양(2019~),정보와기술,YCS1002-04-00    ,백S106
2019,1학기,대학교양(2019~),정보와기술,YCS1002-04-00    ,교604
2019,1학기,대학교양(2019~),정보와기술,YCS1003-01-00    ,교604
2019,1학기,대학교양(2019~),체육과건강,UCL1101-01-00    ,테니스장
2019,1학기,대학교양(2019~),체육과건강,UCL1101-01-00    ,클레이코트
2019,1학기,대학교양(2019~),체육과건강,UCL1101-02-00    ,테니스장
2019,1학기,대학교양(2019~),체육과건강,UCL1101-02-00    ,하드코트
2019,1학기,대학교양(2019~),체육과건강,UCL1102-01-00    ,운동장
2019,1학기,대학교양(2019~),체육과건강,UCL1102-01-00    ,신촌
2019,1학기,대학교양(2019~),체육과건강,UCL1103-01-00    ,수영장
2019,1학기,대학교양(2019~),체육과건강,UCL1103-01-00    ,신촌
2019,1학기,대학교양(2019~),체육과건강,UCL1103-02-00    ,수영장
2019,1학기,대학교양(2019~),체육과건강,UCL1103-02-00    ,신촌
2019,1학기,대학교양(2019~),체육과건강,UCL1103-03-00    ,수영장
2019,1학기,대학교양(2019~),체육과건강,UCL1103-03-00    ,신촌
2019,1학기,대학교양(2019~),체육과건강,UCL1103-04-00    ,수영장
2019,1학기,대학교양(2019~),체육과건강,UCL1103-04-00    ,신촌
2019,1학기,대학교양(2019~),체육과건강,UCL1103-05-00    ,수영장
2019,1학기,대학교양(2019~),체육과건강,UCL1103-05-00    ,신촌
2019,1학기,대학교양(2019~),체육과건강,UCL1103-06-00    ,수영장
2019,1학기,대학교양(2019~),체육과건강,UCL1103-06-00    ,신촌
2019,1학기,대학교양(2019~),체육과건강,UCL1103-07-00    ,수영장
2019,1학기,대학교양(2019~),체육과건강,UCL1103-07-00    ,신촌
2019,1학기,대학교양(2019~),체육과건강,UCL1103-08-00    ,수영장
2019,1학기,대학교양(2019~),체육과건강,UCL1103-08-00    ,신촌
2019,1학기,대학교양(2019~),체육과건강,UCL1104-01-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1104-01-00    ,구기장
2019,1학기,대학교양(2019~),체육과건강,UCL1104-02-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1104-02-00    ,구기장
2019,1학기,대학교양(2019~),체육과건강,UCL1104-03-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1104-03-00    ,구기장
2019,1학기,대학교양(2019~),체육과건강,UCL1104-04-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1104-04-00    ,구기장
2019,1학기,대학교양(2019~),체육과건강,UCL1217-01-00    ,외부
2019,1학기,대학교양(2019~),체육과건강,UCL1217-02-00    ,외부
2019,1학기,대학교양(2019~),체육과건강,UCL1217-03-00    ,외부
2019,1학기,대학교양(2019~),체육과건강,UCL1218-01-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1218-01-00    ,구기장
2019,1학기,대학교양(2019~),체육과건강,UCL1219-01-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1219-01-00    ,휘트니스센터
2019,1학기,대학교양(2019~),체육과건강,UCL1219-02-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1219-02-00    ,휘트니스센터
2019,1학기,대학교양(2019~),체육과건강,UCL1222-01-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1222-01-00    ,다목적실2
2019,1학기,대학교양(2019~),체육과건강,UCL1223-01-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1223-01-00    ,다목적실3
2019,1학기,대학교양(2019~),체육과건강,UCL1223-02-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1223-02-00    ,다목적실3
2019,1학기,대학교양(2019~),체육과건강,UCL1224-01-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1224-01-00    ,구기장
2019,1학기,대학교양(2019~),체육과건강,UCL1224-02-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1224-02-00    ,구기장
2019,1학기,대학교양(2019~),체육과건강,UCL1229-01-00    ,스포츠108
2019,1학기,대학교양(2019~),체육과건강,UCL1121-04-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1121-04-00    ,다목적실3
2019,1학기,대학교양(2019~),체육과건강,UCL1121-05-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1121-05-00    ,다목적실3
2019,1학기,대학교양(2019~),체육과건강,UCL1121-06-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1121-06-00    ,다목적실1
2019,1학기,대학교양(2019~),체육과건강,UCL1121-07-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1121-07-00    ,다목적실1
2019,1학기,대학교양(2019~),체육과건강,UCL1124-01-00    ,골프장
2019,1학기,대학교양(2019~),체육과건강,UCL1127-01-00    ,수영장
2019,1학기,대학교양(2019~),체육과건강,UCL1127-01-00    ,신촌
2019,1학기,대학교양(2019~),체육과건강,UCL1127-02-00    ,수영장
2019,1학기,대학교양(2019~),체육과건강,UCL1127-02-00    ,신촌
2019,1학기,대학교양(2019~),체육과건강,UCL1127-03-00    ,수영장
2019,1학기,대학교양(2019~),체육과건강,UCL1127-03-00    ,신촌
2019,1학기,대학교양(2019~),체육과건강,UCL1209-01-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1209-01-00    ,다목적실1
2019,1학기,대학교양(2019~),체육과건강,UCL1215-01-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1215-01-00    ,다목적실2
2019,1학기,대학교양(2019~),체육과건강,UCL1215-02-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1215-02-00    ,다목적실2
2019,1학기,대학교양(2019~),체육과건강,UCL1215-03-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1215-03-00    ,다목적실2
2019,1학기,대학교양(2019~),체육과건강,UCL1215-04-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1215-04-00    ,다목적실2
2019,1학기,대학교양(2019~),체육과건강,UCL1215-05-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1215-05-00    ,다목적실2
2019,1학기,대학교양(2019~),체육과건강,UCL1216-01-00    ,운동장
2019,1학기,대학교양(2019~),체육과건강,UCL1216-01-00    ,신촌
2019,1학기,대학교양(2019~),체육과건강,UCL1112-03-00    ,체조장
2019,1학기,대학교양(2019~),체육과건강,UCL1112-03-00    ,체308
2019,1학기,대학교양(2019~),체육과건강,UCL1115-01-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1115-01-00    ,다목적실1
2019,1학기,대학교양(2019~),체육과건강,UCL1115-02-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1115-02-00    ,다목적실3
2019,1학기,대학교양(2019~),체육과건강,UCL1115-03-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1115-03-00    ,다목적실3
2019,1학기,대학교양(2019~),체육과건강,UCL1116-01-00    ,무용실
2019,1학기,대학교양(2019~),체육과건강,UCL1116-01-00    ,체401
2019,1학기,대학교양(2019~),체육과건강,UCL1118-01-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1118-01-00    ,태권도장
2019,1학기,대학교양(2019~),체육과건강,UCL1119-01-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1119-01-00    ,태권도장
2019,1학기,대학교양(2019~),체육과건강,UCL1119-02-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1119-02-00    ,태권도장
2019,1학기,대학교양(2019~),체육과건강,UCL1119-03-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1119-03-00    ,태권도장
2019,1학기,대학교양(2019~),체육과건강,UCL1119-04-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1119-04-00    ,태권도장
2019,1학기,대학교양(2019~),체육과건강,UCL1119-05-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1119-05-00    ,태권도장
2019,1학기,대학교양(2019~),체육과건강,UCL1119-06-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1119-06-00    ,태권도장
2019,1학기,대학교양(2019~),체육과건강,UCL1121-01-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1121-01-00    ,다목적실3
2019,1학기,대학교양(2019~),체육과건강,UCL1121-02-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1121-02-00    ,다목적실2
2019,1학기,대학교양(2019~),체육과건강,UCL1121-03-00    ,스포츠
2019,1학기,대학교양(2019~),체육과건강,UCL1121-03-00    ,다목적실2
2019,1학기,대학교양(2019~),체육과건강,UCL1109-02-00    ,스포츠
